"subscription_rk","возраст","пол","кол-во детей","флаг отказа от коммуникаций","доход","возраст в банке","гео","дата подключения","дата отключения","активных дней","выгода","кол-во опций","активная дебетовая карта","активная кредитка","НС","активный мобаил","активный брокерский счет","вклад","флаг оплаты подписки","кол-во партнерских подписок","оборот","кол-во транзакций","транзакций кино","транзакций развлечения","транзакций фастфуд","транзакций музыка","транзакций рестораны","транзакций в оффере партнеров"
"91710379","34","F","0","0","30000","865","Самара","2022-10-23","","167","371.07","5","1","1","0","0","0","0","1","0","29255.3","106","0","0","7","0","0","3"
"612933194","21","F","0","0","","168","Барнаул","2022-12-03","2023-01-03","30","84.95","3","1","0","0","0","0","0","0","0","8274.66","62","0","0","10","0","0","4"
"104438287","22","F","0","0","90000","1142","Москва","2022-04-08","","365","413.57","5","1","1","1","0","0","0","1","0","114714.73","209","0","0","19","0","0","5"
"310597340","24","M","0","0","90000","69","Москва","2022-09-03","2022-10-07","34","635.46","4","1","0","0","0","0","0","0","0","37716.61","11","0","0","1","0","0","0"
"598563864","39","F","0","0","65000","-40","Уфа","2022-01-02","2022-03-02","57","509.37","3","1","1","0","0","0","0","0","0","22754.62","56","0","0","15","0","0","3"
"578225980","36","M","0","0","60000","866","Санкт-Петербург","2022-08-23","2022-09-23","30","0","1","1","0","0","0","1","1","0","0","8806.02","14","0","0","1","0","0","0"
"874411499","40","F","0","0","42000","1415","ЛенОбл","2022-12-01","2023-02-27","87","169","3","0","1","0","0","1","0","1","0","3307.51","3","0","0","0","0","0","0"
"42179483","18","M","0","0","","861","Тамбов","2022-03-15","2022-06-14","60","181.33","4","1","0","0","0","0","0","1","0","18145.07","102","0","0","14","0","5","0"
"82030710","22","F","0","0","45000","111","Москва","2022-04-18","2022-12-21","247","149.08","6","1","0","0","0","0","0","1","0","26924.74","105","0","1","30","0","1","3"
"74124616","51","F","0","0","","110","Владимир","2022-05-29","2022-06-29","21","17.24","2","1","0","0","0","0","0","1","0","33650.74","106","0","1","7","0","1","1"
"108993693","50","F","0","0","60000","593","Краснодар","2022-06-28","2022-12-28","154","1841.22","5","1","0","0","0","0","0","1","0","92962.85","110","0","1","7","0","1","4"
"594975072","32","M","0","0","170000","1445","Новый Уренгой","2022-12-03","","126","396.59","4","1","0","0","1","0","0","1","0","93507.66","75","0","0","5","0","1","4"
"631224544","45","F","1","0","72000","109","Челябинск","2022-09-06","","214","54.94","3","1","1","1","0","0","0","1","0","88247.92","136","0","0","27","0","4","3"
"812633942","48","F","0","0","150000","786","Москва","2022-04-06","2022-07-06","78","527.1","5","1","1","0","0","0","0","1","0","93555.86","60","0","0","15","0","3","0"
"96902611","19","F","0","0","65000","278","Южно-Сахалинск","2022-12-27","","102","122.29","3","1","0","1","0","0","0","0","0","5355.58","19","0","0","1","0","0","0"
"232815007","26","F","0","0","","170","Новомосковск","2022-07-28","2022-09-28","42","348.7","5","1","0","1","0","0","0","1","0","69109.09","103","0","3","18","0","4","3"
"625513886","43","M","0","0","80000","1466","Санкт-Петербург","2022-02-27","2022-05-27","82","241.36","4","1","0","0","0","0","0","0","0","34937.65","30","0","0","1","0","0","1"
"90110772","22","F","0","0","55000","875","МО","2022-08-18","2023-01-18","141","275.21","4","1","1","0","0","0","0","1","1","10388.87","39","0","0","11","0","3","0"
"519679680","32","F","0","0","75000","510","Набережные Челны","2022-08-01","2022-10-01","60","267.61","4","1","0","0","0","0","0","1","0","18370.39","56","0","0","4","0","0","0"
"350417421","31","F","0","0","32000","1774","Лермонтов","2022-11-30","","129","230.86","5","1","0","0","0","0","0","1","0","49905.24","94","0","0","4","0","3","4"
"831205703","48","M","0","0","55000","1265","Санкт-Петербург","2022-09-07","","213","175.01","3","0","1","0","0","0","0","1","0","78417.88","24","0","1","1","0","0","7"
"507892847","36","M","0","0","70000","408","Челябинск","2022-04-10","2022-07-10","62","273.97","3","1","1","0","0","0","0","1","0","34286.35","69","0","0","5","0","1","4"
"784373438","20","M","0","0","30000","41","Киров","2022-03-22","2022-05-23","32","169.55","5","1","0","0","0","0","0","1","0","2227.99","19","0","0","1","0","0","3"
"388620177","29","F","0","0","60000","233","МО","2022-09-29","2022-10-29","1","177.62","4","1","0","0","0","1","0","0","0","15734.92","22","0","0","3","0","0","8"
"235899351","29","F","0","0","80000","2603","Москва","2022-02-28","","404","691.78","4","1","0","1","0","1","0","1","0","75517.85","45","0","1","5","0","1","3"
"837505374","33","F","0","0","52000","641","Копейск","2022-12-30","","99","293.9","6","1","1","0","0","0","0","1","1","51300.89","130","0","1","8","0","3","1"
"157016384","28","M","0","0","350000","1741","Кострома","2022-05-22","2022-12-15","207","293.75","5","1","1","0","0","0","0","1","0","3624.76","4","0","0","1","0","0","0"
"295444720","26","M","0","0","190000","66","Санкт-Петербург","2022-04-16","2022-10-12","0","36.86","2","1","0","0","0","0","0","1","0","7824.02","18","0","0","3","0","0","0"
"26166148","32","F","0","0","","744","Тюмень","2022-05-29","2022-09-01","94","248.13","5","1","0","0","1","0","0","1","2","27271.13","69","0","0","1","0","0","0"
"28573870","21","F","0","0","30000","405","Алексин","2022-09-23","2022-10-23","0","95.13","3","1","0","0","0","0","0","0","0","14664.36","42","0","0","1","0","3","0"
"930095507","39","F","0","0","100000","886","Москва","2022-07-28","","254","241.84","7","1","1","1","0","0","0","1","0","82210.22","128","0","1","4","0","1","3"
"93089383","26","F","0","0","60000","252","Пермь","2022-09-13","2023-03-23","177","320.08","4","1","0","0","0","0","0","1","0","20808.56","83","0","0","3","0","0","4"
"594891837","30","M","0","0","180000","986","МО","2022-04-18","2022-11-15","210","546.76","7","1","0","1","1","1","0","1","0","106670.44","148","0","4","62","0","5","3"
"37197315","35","F","0","0","","608","МО","2022-03-11","2022-12-14","278","511.21","6","1","0","1","0","0","1","1","0","139537.04","96","0","0","8","0","1","4"
"169815823","47","M","0","0","60000","629","Уфа","2022-12-29","","100","83.99","2","1","0","0","0","0","0","0","0","21621.29","42","0","0","1","0","3","1"
"411796953","39","F","0","0","30000","606","Кувшиново","2022-11-02","","157","753.89","5","1","0","0","0","0","0","1","1","53717.76","26","0","0","0","0","0","0"
"34627338","51","F","0","0","35000","1132","МО","2022-02-27","2022-08-27","152","230.97","5","1","0","0","0","0","0","1","0","30610.59","45","0","0","1","0","0","3"
"680845891","35","M","0","0","37000","-22","Новосибирск","2022-01-16","2022-03-17","57","96.64","4","1","0","0","0","0","0","1","0","6789.34","39","0","0","7","0","5","1"
"381834640","52","M","0","0","70000","79","Ростов-На-Дону","2022-04-28","2022-05-28","25","103.9","3","1","0","0","0","0","0","1","0","60895.52","125","0","0","4","0","1","7"
"436408270","34","F","0","0","25000","2622","Москва","2022-01-04","2023-02-19","410","680.69","6","1","0","1","0","0","0","1","0","48879.53","57","0","1","10","0","1","3"
"361151370","29","M","0","0","200000","2429","МО","2022-06-18","","294","1572.44","8","1","1","1","1","0","0","1","0","221183.95","120","0","3","26","0","3","3"
"525415226","38","F","0","0","","2852","МО","2022-03-05","2023-04-06","389","3352.42","5","1","0","1","0","0","1","1","0","42050.39","68","0","0","4","0","4","1"
"158134571","63","F","0","0","70000","614","Чита","2022-10-28","","162","558.93","3","1","1","0","0","0","0","1","0","26096.32","14","0","0","0","0","0","3"
"118582940","36","M","0","0","65000","1994","Москва","2022-07-21","2022-08-04","14","211.68","4","1","0","0","0","0","0","0","0","8837.41","8","0","0","1","0","0","0"
"490710150","35","F","0","0","30000","871","Нижний Новгород","2022-09-12","2022-10-12","0","0","2","1","1","0","0","0","0","0","1","21459.87","60","0","0","3","0","1","3"
"172702238","22","M","0","0","200000","682","Хабаровск","2022-10-28","2022-12-28","31","117.19","4","1","0","1","0","0","0","1","0","66146.29","143","0","10","16","0","3","4"
"458481585","45","M","","0","","3543","Москва","2022-02-28","2022-11-27","264","308.81","4","1","0","0","0","0","1","1","0","35309.82","23","0","0","0","0","0","3"
"566847163","15","M","0","0","","285","Санкт-Петербург","2022-11-21","2023-01-21","50","305.87","5","1","0","0","1","0","0","1","0","27716.17","125","3","1","30","0","0","3"
"741788894","34","M","0","0","","1989","Санкт-Петербург","2022-02-11","","421","589.73","5","1","0","1","0","0","1","1","0","105555.04","140","0","1","43","0","10","1"
"56281644","52","M","0","0","","2381","МО","2022-05-01","","342","897.37","4","1","0","0","0","0","0","1","0","16064.49","42","0","0","0","0","0","1"
"60665118","48","F","0","0","","534","МО","2022-04-26","","347","550.55","3","1","0","0","0","0","0","1","0","61769.9","60","0","1","18","0","1","1"
"149468906","59","M","0","0","","55","Саратов","2022-03-10","","394","170.12","6","1","0","0","0","0","1","1","0","17251.63","50","0","0","4","0","0","3"
"164199013","21","F","0","0","","236","Москва","2022-10-02","","188","686.38","3","1","0","1","0","0","0","1","0","44587.22","73","0","0","8","0","1","3"
"977188653","48","F","0","0","60000","524","Нефтеюганск","2022-07-14","","268","301.39","5","1","1","0","0","0","0","1","0","33395.15","41","0","0","1","0","3","0"
"395770737","28","M","0","0","156000","1206","МО","2022-02-11","","421","1018.89","8","1","1","0","0","0","0","1","0","210464.95","183","0","0","49","0","5","1"
"91007791","50","M","0","0","273000","1325","Южа","2022-11-29","2023-01-20","51","108.44","3","1","0","0","0","1","0","1","0","193358.49","147","0","1","15","0","19","3"
"386240137","26","M","0","0","70000","1239","Санкт-Петербург","2022-04-14","2022-08-15","122","337.82","6","1","1","1","0","0","0","1","0","42642.28","162","0","0","20","0","4","1"
"365423024","20","M","0","0","","545","Санкт-Петербург","2022-03-13","","391","750.43","5","1","0","1","0","1","0","1","0","50119.35","107","0","1","30","0","1","3"
"468384831","32","M","0","0","50000","1045","Верхнеуральск","2022-11-02","","157","233.06","4","1","1","0","0","0","0","1","0","44505.38","96","0","0","4","0","1","3"
"382332701","40","M","0","0","100000","7","Брянск","2022-02-15","","417","157.87","5","1","0","0","0","0","0","1","0","54030.52","102","0","1","27","0","1","7"
"951479902","50","F","0","0","40000","350","Иркутск","2022-11-15","","144","565.7","3","1","1","0","0","0","0","1","0","65440.06","76","0","4","10","0","4","3"
"532721963","41","F","0","0","","939","Ижевск","2022-04-17","2022-06-17","59","285.61","5","1","0","0","1","0","0","1","0","33966.86","77","0","3","15","0","4","4"
"853722685","32","M","0","0","50000","307","Тюмень","2022-10-10","2022-11-10","0","111.61","4","1","0","1","0","0","0","1","0","16961.29","81","0","0","1","0","0","1"
"334215473","46","M","0","0","","818","МО","2022-10-29","2023-01-29","91","305.87","5","1","1","1","0","1","0","1","0","67204.51","87","0","0","3","0","0","1"
"295154785","39","M","0","0","350000","915","Тула","2022-03-09","2022-03-24","15","634.66","2","1","0","1","0","1","0","1","0","158270.07","86","0","3","8","0","3","3"
"198350754","33","F","0","0","460000","1187","МО","2022-04-09","","364","569.93","5","1","0","0","0","0","0","1","0","54027.16","45","0","0","3","0","0","0"
"247223048","34","F","0","0","30000","296","Нижнекамск","2022-12-14","2023-01-14","28","54.66","3","1","0","0","0","1","0","0","0","79700.3","91","0","0","8","0","1","1"
"596446453","63","F","0","0","","180","Новомосковск","2022-10-02","2022-11-02","11","0","0","1","0","0","0","1","0","0","0","1115.96","4","0","0","0","0","0","3"
"627337715","31","M","0","0","200000","2682","Екатеринбург","2022-04-15","","358","155.26","5","1","0","1","0","1","0","1","0","113779.82","132","0","4","11","0","0","0"
"288771274","44","F","0","0","92000","694","МО","2022-12-03","2023-01-03","30","212.68","4","1","1","0","0","0","0","0","1","34646.19","77","0","0","5","0","1","1"
"867260492","51","M","0","0","","1130","Санкт-Петербург","2022-06-21","","291","546.01","4","1","0","1","0","0","0","1","0","8512.32","30","0","0","1","0","0","0"
"667818047","15","M","","0","","173","Краснодар","2022-09-01","2023-01-01","121","129.08","4","1","0","1","0","0","0","1","0","36277.24","110","0","0","7","0","0","3"
"843965280","48","F","0","0","","566","Новокузнецк","2022-03-15","","389","415.43","7","1","0","0","1","1","1","1","0","70639.26","80","0","0","16","0","3","4"
"426793548","62","F","0","0","","312","МО","2022-12-18","2023-04-18","96","25.22","3","1","0","0","1","0","1","1","0","11201.59","16","0","0","0","0","0","1"
"399902747","34","M","0","0","120000","327","Санкт-Петербург","2022-04-08","2023-02-08","305","191.64","4","1","0","1","0","1","0","1","0","17561.03","54","0","0","12","0","0","1"
"540622345","31","M","0","0","300000","1860","Москва","2022-01-09","2022-03-21","71","257.13","5","1","1","1","0","0","0","1","0","25624.38","14","0","0","1","0","0","1"
"628911478","38","F","0","1","20000","3583","Москва","2022-05-16","2022-12-09","206","1829.5","6","1","0","0","0","0","0","1","0","219558.5","113","0","3","20","0","7","1"
"91706379","33","M","1","0","","117","Барнаул","2022-09-28","","192","86","3","1","0","0","0","0","0","1","0","45606.21","79","0","3","7","0","1","1"
"326098144","22","M","0","0","60000","483","Красноярск","2022-10-05","2023-02-05","0","334.49","3","1","0","0","0","0","0","1","0","15821.24","30","0","0","1","0","0","1"
"620766318","32","M","0","0","","2126","Санкт-Петербург","2022-12-28","","101","117.39","5","1","0","0","0","1","1","1","0","80636.33","140","1","10","39","0","1","5"
"643282338","35","M","0","0","","1967","Нижний Новгород","2022-11-30","","129","470.96","3","1","0","0","0","0","0","1","0","86121.39","69","0","0","20","0","1","5"
"161894200","29","M","0","0","55000","63","Аша","2022-11-25","2023-02-25","84","185.31","4","0","1","0","0","0","0","1","0","30479.43","49","0","0","3","0","0","0"
"165280543","38","F","0","0","45000","111","Черкесск","2022-12-02","","127","94.02","4","1","0","0","0","0","0","1","1","57021.35","88","0","0","1","0","1","3"
"571247457","30","F","0","0","","1260","МО","2022-02-05","2022-04-05","57","102.23","4","1","0","1","0","1","1","1","0","36583.28","80","0","0","14","0","1","4"
"826776342","18","M","0","0","","1087","Москва","2022-04-08","","365","132.17","4","1","0","0","0","0","1","1","0","19566.5","38","0","0","7","0","0","0"
"902348831","42","M","0","0","70000","859","Каменск-Уральский","2022-05-23","2022-06-23","0","491.65","5","1","0","0","0","0","0","0","0","9998.76","23","0","0","3","0","3","1"
